reg;semaine_glissante;pop;P;T;nom_region
05;2020-08-07-2020-08-13;5997;0;42;Saint-Pierre-et-Miquelon
05;2020-08-08-2020-08-14;5997;0;23;Saint-Pierre-et-Miquelon
05;2020-08-09-2020-08-15;5997;0;22;Saint-Pierre-et-Miquelon
05;2020-08-10-2020-08-16;5997;0;24;Saint-Pierre-et-Miquelon
05;2020-08-11-2020-08-17;5997;0;26;Saint-Pierre-et-Miquelon
05;2020-08-12-2020-08-18;5997;0;31;Saint-Pierre-et-Miquelon
05;2020-08-13-2020-08-19;5997;0;34;Saint-Pierre-et-Miquelon
05;2020-08-14-2020-08-20;5997;0;31;Saint-Pierre-et-Miquelon
05;2020-08-15-2020-08-21;5997;0;50;Saint-Pierre-et-Miquelon
05;2020-08-16-2020-08-22;5997;0;52;Saint-Pierre-et-Miquelon
05;2020-08-17-2020-08-23;5997;0;50;Saint-Pierre-et-Miquelon
05;2020-08-18-2020-08-24;5997;0;47;Saint-Pierre-et-Miquelon
05;2020-08-19-2020-08-25;5997;1;46;Saint-Pierre-et-Miquelon
05;2020-08-20-2020-08-26;5997;1;51;Saint-Pierre-et-Miquelon
05;2020-08-21-2020-08-27;5997;1;55;Saint-Pierre-et-Miquelon
05;2020-08-22-2020-08-28;5997;1;76;Saint-Pierre-et-Miquelon
05;2020-08-23-2020-08-29;5997;1;75;Saint-Pierre-et-Miquelon
05;2020-08-24-2020-08-30;5997;1;77;Saint-Pierre-et-Miquelon
05;2020-08-25-2020-08-31;5997;1;83;Saint-Pierre-et-Miquelon
05;2020-08-26-2020-09-01;5997;0;81;Saint-Pierre-et-Miquelon
05;2020-08-27-2020-09-02;5997;0;86;Saint-Pierre-et-Miquelon
05;2020-08-28-2020-09-03;5997;2;88;Saint-Pierre-et-Miquelon
05;2020-08-29-2020-09-04;5997;2;74;Saint-Pierre-et-Miquelon
05;2020-08-30-2020-09-05;5997;2;81;Saint-Pierre-et-Miquelon
05;2020-08-31-2020-09-06;5997;2;79;Saint-Pierre-et-Miquelon
05;2020-09-01-2020-09-07;5997;2;75;Saint-Pierre-et-Miquelon
05;2020-09-02-2020-09-08;5997;2;75;Saint-Pierre-et-Miquelon
05;2020-09-03-2020-09-09;5997;2;66;Saint-Pierre-et-Miquelon
05;2020-09-04-2020-09-10;5997;0;61;Saint-Pierre-et-Miquelon
05;2020-09-05-2020-09-11;5997;0;27;Saint-Pierre-et-Miquelon
05;2020-09-06-2020-09-12;5997;0;18;Saint-Pierre-et-Miquelon
05;2020-09-07-2020-09-13;5997;0;18;Saint-Pierre-et-Miquelon
05;2020-09-08-2020-09-14;5997;0;17;Saint-Pierre-et-Miquelon
05;2020-09-09-2020-09-15;5997;0;20;Saint-Pierre-et-Miquelon
05;2020-09-10-2020-09-16;5997;1;25;Saint-Pierre-et-Miquelon
05;2020-09-11-2020-09-17;5997;1;25;Saint-Pierre-et-Miquelon
05;2020-09-12-2020-09-18;5997;1;25;Saint-Pierre-et-Miquelon
05;2020-09-13-2020-09-19;5997;1;26;Saint-Pierre-et-Miquelon
05;2020-09-14-2020-09-20;5997;1;26;Saint-Pierre-et-Miquelon
05;2020-09-15-2020-09-21;5997;1;25;Saint-Pierre-et-Miquelon
05;2020-09-16-2020-09-22;5997;1;20;Saint-Pierre-et-Miquelon
05;2020-09-17-2020-09-23;5997;0;21;Saint-Pierre-et-Miquelon
05;2020-09-18-2020-09-24;5997;0;23;Saint-Pierre-et-Miquelon
05;2020-09-19-2020-09-25;5997;0;23;Saint-Pierre-et-Miquelon
05;2020-09-20-2020-09-26;5997;0;22;Saint-Pierre-et-Miquelon
05;2020-09-21-2020-09-27;5997;0;22;Saint-Pierre-et-Miquelon
05;2020-09-22-2020-09-28;5997;0;22;Saint-Pierre-et-Miquelon
05;2020-09-23-2020-09-29;5997;0;25;Saint-Pierre-et-Miquelon
05;2020-09-24-2020-09-30;5997;0;27;Saint-Pierre-et-Miquelon
05;2020-09-25-2020-10-01;5997;0;27;Saint-Pierre-et-Miquelon
05;2020-09-26-2020-10-02;5997;0;27;Saint-Pierre-et-Miquelon
05;2020-09-27-2020-10-03;5997;0;27;Saint-Pierre-et-Miquelon
05;2020-09-28-2020-10-04;5997;0;28;Saint-Pierre-et-Miquelon
05;2020-09-29-2020-10-05;5997;0;27;Saint-Pierre-et-Miquelon
05;2020-09-30-2020-10-06;5997;0;26;Saint-Pierre-et-Miquelon
05;2020-10-01-2020-10-07;5997;2;25;Saint-Pierre-et-Miquelon
05;2020-10-02-2020-10-08;5997;3;27;Saint-Pierre-et-Miquelon
05;2020-10-03-2020-10-09;5997;3;27;Saint-Pierre-et-Miquelon
05;2020-10-04-2020-10-10;5997;3;27;Saint-Pierre-et-Miquelon
05;2020-10-05-2020-10-11;5997;3;26;Saint-Pierre-et-Miquelon
05;2020-10-06-2020-10-12;5997;3;35;Saint-Pierre-et-Miquelon
05;2020-10-07-2020-10-13;5997;3;34;Saint-Pierre-et-Miquelon
05;2020-10-08-2020-10-14;5997;1;31;Saint-Pierre-et-Miquelon
05;2020-10-09-2020-10-15;5997;1;31;Saint-Pierre-et-Miquelon
05;2020-10-10-2020-10-16;5997;1;31;Saint-Pierre-et-Miquelon
05;2020-10-11-2020-10-17;5997;1;32;Saint-Pierre-et-Miquelon
05;2020-10-12-2020-10-18;5997;1;32;Saint-Pierre-et-Miquelon
05;2020-10-13-2020-10-19;5997;1;23;Saint-Pierre-et-Miquelon
05;2020-10-14-2020-10-20;5997;1;27;Saint-Pierre-et-Miquelon
05;2020-10-15-2020-10-21;5997;1;37;Saint-Pierre-et-Miquelon
05;2020-10-16-2020-10-22;5997;0;36;Saint-Pierre-et-Miquelon
05;2020-10-17-2020-10-23;5997;0;36;Saint-Pierre-et-Miquelon
05;2020-10-18-2020-10-24;5997;0;36;Saint-Pierre-et-Miquelon
05;2020-10-19-2020-10-25;5997;0;36;Saint-Pierre-et-Miquelon
05;2020-10-20-2020-10-26;5997;1;44;Saint-Pierre-et-Miquelon
05;2020-10-21-2020-10-27;5997;1;41;Saint-Pierre-et-Miquelon
05;2020-10-22-2020-10-28;5997;1;31;Saint-Pierre-et-Miquelon
05;2020-10-23-2020-10-29;5997;2;33;Saint-Pierre-et-Miquelon
05;2020-10-24-2020-10-30;5997;2;36;Saint-Pierre-et-Miquelon
05;2020-10-25-2020-10-31;5997;2;36;Saint-Pierre-et-Miquelon
05;2020-10-26-2020-11-01;5997;2;36;Saint-Pierre-et-Miquelon
05;2020-10-27-2020-11-02;5997;1;29;Saint-Pierre-et-Miquelon
05;2020-10-28-2020-11-03;5997;1;33;Saint-Pierre-et-Miquelon
05;2020-10-29-2020-11-04;5997;1;30;Saint-Pierre-et-Miquelon
05;2020-10-30-2020-11-05;5997;0;36;Saint-Pierre-et-Miquelon
05;2020-10-31-2020-11-06;5997;0;32;Saint-Pierre-et-Miquelon
05;2020-11-01-2020-11-07;5997;0;32;Saint-Pierre-et-Miquelon
05;2020-11-02-2020-11-08;5997;0;32;Saint-Pierre-et-Miquelon
05;2020-11-03-2020-11-09;5997;0;30;Saint-Pierre-et-Miquelon
05;2020-11-04-2020-11-10;5997;0;28;Saint-Pierre-et-Miquelon
05;2020-11-05-2020-11-11;5997;0;24;Saint-Pierre-et-Miquelon
05;2020-11-06-2020-11-12;5997;0;18;Saint-Pierre-et-Miquelon
05;2020-11-07-2020-11-13;5997;0;18;Saint-Pierre-et-Miquelon
05;2020-11-08-2020-11-14;5997;0;18;Saint-Pierre-et-Miquelon
05;2020-11-09-2020-11-15;5997;0;18;Saint-Pierre-et-Miquelon
05;2020-11-10-2020-11-16;5997;0;17;Saint-Pierre-et-Miquelon
05;2020-11-11-2020-11-17;5997;0;16;Saint-Pierre-et-Miquelon
05;2020-11-12-2020-11-18;5997;0;18;Saint-Pierre-et-Miquelon
05;2020-11-13-2020-11-19;5997;0;18;Saint-Pierre-et-Miquelon
05;2020-11-14-2020-11-20;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-11-15-2020-11-21;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-11-16-2020-11-22;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-11-17-2020-11-23;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-11-18-2020-11-24;5997;0;20;Saint-Pierre-et-Miquelon
05;2020-11-19-2020-11-25;5997;0;23;Saint-Pierre-et-Miquelon
05;2020-11-20-2020-11-26;5997;0;18;Saint-Pierre-et-Miquelon
05;2020-11-21-2020-11-27;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-11-22-2020-11-28;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-11-23-2020-11-29;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-11-24-2020-11-30;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-11-25-2020-12-01;5997;0;20;Saint-Pierre-et-Miquelon
05;2020-11-26-2020-12-02;5997;0;11;Saint-Pierre-et-Miquelon
05;2020-11-27-2020-12-03;5997;1;13;Saint-Pierre-et-Miquelon
05;2020-11-28-2020-12-04;5997;1;11;Saint-Pierre-et-Miquelon
05;2020-11-29-2020-12-05;5997;1;11;Saint-Pierre-et-Miquelon
05;2020-11-30-2020-12-06;5997;1;11;Saint-Pierre-et-Miquelon
05;2020-12-01-2020-12-07;5997;1;11;Saint-Pierre-et-Miquelon
05;2020-12-02-2020-12-08;5997;1;11;Saint-Pierre-et-Miquelon
05;2020-12-03-2020-12-09;5997;1;10;Saint-Pierre-et-Miquelon
05;2020-12-04-2020-12-10;5997;0;5;Saint-Pierre-et-Miquelon
05;2020-12-05-2020-12-11;5997;0;7;Saint-Pierre-et-Miquelon
05;2020-12-06-2020-12-12;5997;0;8;Saint-Pierre-et-Miquelon
05;2020-12-07-2020-12-13;5997;0;9;Saint-Pierre-et-Miquelon
05;2020-12-08-2020-12-14;5997;0;9;Saint-Pierre-et-Miquelon
05;2020-12-09-2020-12-15;5997;0;9;Saint-Pierre-et-Miquelon
05;2020-12-10-2020-12-16;5997;0;11;Saint-Pierre-et-Miquelon
05;2020-12-11-2020-12-17;5997;0;15;Saint-Pierre-et-Miquelon
05;2020-12-12-2020-12-18;5997;0;16;Saint-Pierre-et-Miquelon
05;2020-12-13-2020-12-19;5997;0;15;Saint-Pierre-et-Miquelon
05;2020-12-14-2020-12-20;5997;0;14;Saint-Pierre-et-Miquelon
05;2020-12-15-2020-12-21;5997;0;17;Saint-Pierre-et-Miquelon
05;2020-12-16-2020-12-22;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-12-17-2020-12-23;5997;0;22;Saint-Pierre-et-Miquelon
05;2020-12-18-2020-12-24;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-12-19-2020-12-25;5997;0;17;Saint-Pierre-et-Miquelon
05;2020-12-20-2020-12-26;5997;0;20;Saint-Pierre-et-Miquelon
05;2020-12-21-2020-12-27;5997;0;20;Saint-Pierre-et-Miquelon
05;2020-12-22-2020-12-28;5997;0;18;Saint-Pierre-et-Miquelon
05;2020-12-23-2020-12-29;5997;0;19;Saint-Pierre-et-Miquelon
05;2020-12-24-2020-12-30;5997;0;30;Saint-Pierre-et-Miquelon
05;2020-12-25-2020-12-31;5997;0;38;Saint-Pierre-et-Miquelon
05;2020-12-26-2021-01-01;5997;0;39;Saint-Pierre-et-Miquelon
05;2020-12-27-2021-01-02;5997;0;38;Saint-Pierre-et-Miquelon
05;2020-12-28-2021-01-03;5997;0;38;Saint-Pierre-et-Miquelon
05;2020-12-29-2021-01-04;5997;0;44;Saint-Pierre-et-Miquelon
05;2020-12-30-2021-01-05;5997;0;52;Saint-Pierre-et-Miquelon
05;2020-12-31-2021-01-06;5997;0;52;Saint-Pierre-et-Miquelon
05;2021-01-01-2021-01-07;5997;0;51;Saint-Pierre-et-Miquelon
05;2021-01-02-2021-01-08;5997;0;55;Saint-Pierre-et-Miquelon
05;2021-01-03-2021-01-09;5997;0;54;Saint-Pierre-et-Miquelon
05;2021-01-04-2021-01-10;5997;0;55;Saint-Pierre-et-Miquelon
05;2021-01-05-2021-01-11;5997;0;48;Saint-Pierre-et-Miquelon
05;2021-01-06-2021-01-12;5997;1;40;Saint-Pierre-et-Miquelon
05;2021-01-07-2021-01-13;5997;2;33;Saint-Pierre-et-Miquelon
05;2021-01-08-2021-01-14;5997;2;34;Saint-Pierre-et-Miquelon
05;2021-01-09-2021-01-15;5997;2;30;Saint-Pierre-et-Miquelon
05;2021-01-10-2021-01-16;5997;2;28;Saint-Pierre-et-Miquelon
05;2021-01-11-2021-01-17;5997;2;28;Saint-Pierre-et-Miquelon
05;2021-01-12-2021-01-18;5997;2;28;Saint-Pierre-et-Miquelon
05;2021-01-13-2021-01-19;5997;1;31;Saint-Pierre-et-Miquelon
05;2021-01-14-2021-01-20;5997;0;26;Saint-Pierre-et-Miquelon
05;2021-01-15-2021-01-21;5997;1;35;Saint-Pierre-et-Miquelon
05;2021-01-16-2021-01-22;5997;1;31;Saint-Pierre-et-Miquelon
05;2021-01-17-2021-01-23;5997;1;31;Saint-Pierre-et-Miquelon
05;2021-01-18-2021-01-24;5997;1;30;Saint-Pierre-et-Miquelon
05;2021-01-19-2021-01-25;5997;1;32;Saint-Pierre-et-Miquelon
05;2021-01-20-2021-01-26;5997;1;32;Saint-Pierre-et-Miquelon
05;2021-01-21-2021-01-27;5997;2;41;Saint-Pierre-et-Miquelon
05;2021-01-22-2021-01-28;5997;1;28;Saint-Pierre-et-Miquelon
05;2021-01-23-2021-01-29;5997;1;29;Saint-Pierre-et-Miquelon
05;2021-01-24-2021-01-30;5997;1;28;Saint-Pierre-et-Miquelon
05;2021-01-25-2021-01-31;5997;1;29;Saint-Pierre-et-Miquelon
05;2021-01-26-2021-02-01;5997;1;25;Saint-Pierre-et-Miquelon
05;2021-01-27-2021-02-02;5997;1;20;Saint-Pierre-et-Miquelon
05;2021-01-28-2021-02-03;5997;0;21;Saint-Pierre-et-Miquelon
05;2021-01-29-2021-02-04;5997;1;23;Saint-Pierre-et-Miquelon
05;2021-01-30-2021-02-05;5997;1;27;Saint-Pierre-et-Miquelon
05;2021-01-31-2021-02-06;5997;1;25;Saint-Pierre-et-Miquelon
05;2021-02-01-2021-02-07;5997;1;24;Saint-Pierre-et-Miquelon
05;2021-02-02-2021-02-08;5997;1;24;Saint-Pierre-et-Miquelon
05;2021-02-03-2021-02-09;5997;1;24;Saint-Pierre-et-Miquelon
05;2021-02-04-2021-02-10;5997;1;19;Saint-Pierre-et-Miquelon
05;2021-02-05-2021-02-11;5997;0;21;Saint-Pierre-et-Miquelon
05;2021-02-06-2021-02-12;5997;0;18;Saint-Pierre-et-Miquelon
05;2021-02-07-2021-02-13;5997;0;19;Saint-Pierre-et-Miquelon
05;2021-02-08-2021-02-14;5997;0;19;Saint-Pierre-et-Miquelon
05;2021-02-09-2021-02-15;5997;0;20;Saint-Pierre-et-Miquelon
05;2021-02-10-2021-02-16;5997;0;20;Saint-Pierre-et-Miquelon
05;2021-02-11-2021-02-17;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-02-12-2021-02-18;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-02-13-2021-02-19;5997;0;17;Saint-Pierre-et-Miquelon
05;2021-02-14-2021-02-20;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-02-15-2021-02-21;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-02-16-2021-02-22;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-02-17-2021-02-23;5997;0;17;Saint-Pierre-et-Miquelon
05;2021-02-18-2021-02-24;5997;0;20;Saint-Pierre-et-Miquelon
05;2021-02-19-2021-02-25;5997;0;15;Saint-Pierre-et-Miquelon
05;2021-02-20-2021-02-26;5997;0;14;Saint-Pierre-et-Miquelon
05;2021-02-21-2021-02-27;5997;0;14;Saint-Pierre-et-Miquelon
05;2021-02-22-2021-02-28;5997;0;14;Saint-Pierre-et-Miquelon
05;2021-02-23-2021-03-01;5997;0;13;Saint-Pierre-et-Miquelon
05;2021-02-24-2021-03-02;5997;0;11;Saint-Pierre-et-Miquelon
05;2021-02-25-2021-03-03;5997;0;7;Saint-Pierre-et-Miquelon
05;2021-02-26-2021-03-04;5997;0;13;Saint-Pierre-et-Miquelon
05;2021-02-27-2021-03-05;5997;0;13;Saint-Pierre-et-Miquelon
05;2021-02-28-2021-03-06;5997;0;13;Saint-Pierre-et-Miquelon
05;2021-03-01-2021-03-07;5997;0;14;Saint-Pierre-et-Miquelon
05;2021-03-02-2021-03-08;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-03-03-2021-03-09;5997;0;19;Saint-Pierre-et-Miquelon
05;2021-03-04-2021-03-10;5997;0;15;Saint-Pierre-et-Miquelon
05;2021-03-05-2021-03-11;5997;0;17;Saint-Pierre-et-Miquelon
05;2021-03-06-2021-03-12;5997;1;17;Saint-Pierre-et-Miquelon
05;2021-03-07-2021-03-13;5997;1;16;Saint-Pierre-et-Miquelon
05;2021-03-08-2021-03-14;5997;1;16;Saint-Pierre-et-Miquelon
05;2021-03-09-2021-03-15;5997;1;16;Saint-Pierre-et-Miquelon
05;2021-03-10-2021-03-16;5997;1;15;Saint-Pierre-et-Miquelon
05;2021-03-11-2021-03-17;5997;2;18;Saint-Pierre-et-Miquelon
05;2021-03-12-2021-03-18;5997;2;11;Saint-Pierre-et-Miquelon
05;2021-03-13-2021-03-19;5997;1;14;Saint-Pierre-et-Miquelon
05;2021-03-14-2021-03-20;5997;1;14;Saint-Pierre-et-Miquelon
05;2021-03-15-2021-03-21;5997;1;14;Saint-Pierre-et-Miquelon
05;2021-03-16-2021-03-22;5997;1;15;Saint-Pierre-et-Miquelon
05;2021-03-17-2021-03-23;5997;1;18;Saint-Pierre-et-Miquelon
05;2021-03-18-2021-03-24;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-03-19-2021-03-25;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-03-20-2021-03-26;5997;0;12;Saint-Pierre-et-Miquelon
05;2021-03-21-2021-03-27;5997;0;12;Saint-Pierre-et-Miquelon
05;2021-03-22-2021-03-28;5997;0;13;Saint-Pierre-et-Miquelon
05;2021-03-23-2021-03-29;5997;0;11;Saint-Pierre-et-Miquelon
05;2021-03-24-2021-03-30;5997;0;9;Saint-Pierre-et-Miquelon
05;2021-03-25-2021-03-31;5997;0;10;Saint-Pierre-et-Miquelon
05;2021-03-26-2021-04-01;5997;1;12;Saint-Pierre-et-Miquelon
05;2021-03-27-2021-04-02;5997;1;13;Saint-Pierre-et-Miquelon
05;2021-03-28-2021-04-03;5997;1;13;Saint-Pierre-et-Miquelon
05;2021-03-29-2021-04-04;5997;1;13;Saint-Pierre-et-Miquelon
05;2021-03-30-2021-04-05;5997;1;12;Saint-Pierre-et-Miquelon
05;2021-03-31-2021-04-06;5997;1;10;Saint-Pierre-et-Miquelon
05;2021-04-01-2021-04-07;5997;1;12;Saint-Pierre-et-Miquelon
05;2021-04-02-2021-04-08;5997;0;21;Saint-Pierre-et-Miquelon
05;2021-04-03-2021-04-09;5997;0;22;Saint-Pierre-et-Miquelon
05;2021-04-04-2021-04-10;5997;0;22;Saint-Pierre-et-Miquelon
05;2021-04-05-2021-04-11;5997;0;22;Saint-Pierre-et-Miquelon
05;2021-04-06-2021-04-12;5997;0;24;Saint-Pierre-et-Miquelon
05;2021-04-07-2021-04-13;5997;0;24;Saint-Pierre-et-Miquelon
05;2021-04-08-2021-04-14;5997;0;21;Saint-Pierre-et-Miquelon
05;2021-04-09-2021-04-15;5997;0;19;Saint-Pierre-et-Miquelon
05;2021-04-10-2021-04-16;5997;0;19;Saint-Pierre-et-Miquelon
05;2021-04-11-2021-04-17;5997;0;19;Saint-Pierre-et-Miquelon
05;2021-04-12-2021-04-18;5997;0;21;Saint-Pierre-et-Miquelon
05;2021-04-13-2021-04-19;5997;0;21;Saint-Pierre-et-Miquelon
05;2021-04-14-2021-04-20;5997;0;22;Saint-Pierre-et-Miquelon
05;2021-04-15-2021-04-21;5997;0;29;Saint-Pierre-et-Miquelon
05;2021-04-16-2021-04-22;5997;0;25;Saint-Pierre-et-Miquelon
05;2021-04-17-2021-04-23;5997;0;23;Saint-Pierre-et-Miquelon
05;2021-04-18-2021-04-24;5997;0;24;Saint-Pierre-et-Miquelon
05;2021-04-19-2021-04-25;5997;0;22;Saint-Pierre-et-Miquelon
05;2021-04-20-2021-04-26;5997;0;22;Saint-Pierre-et-Miquelon
05;2021-04-21-2021-04-27;5997;0;20;Saint-Pierre-et-Miquelon
05;2021-04-22-2021-04-28;5997;0;20;Saint-Pierre-et-Miquelon
05;2021-04-23-2021-04-29;5997;0;15;Saint-Pierre-et-Miquelon
05;2021-04-24-2021-04-30;5997;0;17;Saint-Pierre-et-Miquelon
05;2021-04-25-2021-05-01;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-04-26-2021-05-02;5997;0;17;Saint-Pierre-et-Miquelon
05;2021-04-27-2021-05-03;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-04-28-2021-05-04;5997;0;19;Saint-Pierre-et-Miquelon
05;2021-04-29-2021-05-05;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-04-30-2021-05-06;5997;1;21;Saint-Pierre-et-Miquelon
05;2021-05-01-2021-05-07;5997;1;23;Saint-Pierre-et-Miquelon
05;2021-05-02-2021-05-08;5997;1;23;Saint-Pierre-et-Miquelon
05;2021-05-03-2021-05-09;5997;1;22;Saint-Pierre-et-Miquelon
05;2021-05-04-2021-05-10;5997;1;23;Saint-Pierre-et-Miquelon
05;2021-05-05-2021-05-11;5997;1;21;Saint-Pierre-et-Miquelon
05;2021-05-06-2021-05-12;5997;1;24;Saint-Pierre-et-Miquelon
05;2021-05-07-2021-05-13;5997;0;15;Saint-Pierre-et-Miquelon
05;2021-05-08-2021-05-14;5997;0;15;Saint-Pierre-et-Miquelon
05;2021-05-09-2021-05-15;5997;0;15;Saint-Pierre-et-Miquelon
05;2021-05-10-2021-05-16;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-05-11-2021-05-17;5997;0;18;Saint-Pierre-et-Miquelon
05;2021-05-12-2021-05-18;5997;0;18;Saint-Pierre-et-Miquelon
05;2021-05-13-2021-05-19;5997;0;17;Saint-Pierre-et-Miquelon
05;2021-05-14-2021-05-20;5997;0;23;Saint-Pierre-et-Miquelon
05;2021-05-15-2021-05-21;5997;0;21;Saint-Pierre-et-Miquelon
05;2021-05-16-2021-05-22;5997;0;22;Saint-Pierre-et-Miquelon
05;2021-05-17-2021-05-23;5997;0;23;Saint-Pierre-et-Miquelon
05;2021-05-18-2021-05-24;5997;0;20;Saint-Pierre-et-Miquelon
05;2021-05-19-2021-05-25;5997;0;20;Saint-Pierre-et-Miquelon
05;2021-05-20-2021-05-26;5997;0;14;Saint-Pierre-et-Miquelon
05;2021-05-21-2021-05-27;5997;0;15;Saint-Pierre-et-Miquelon
05;2021-05-22-2021-05-28;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-05-23-2021-05-29;5997;0;17;Saint-Pierre-et-Miquelon
05;2021-05-24-2021-05-30;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-05-25-2021-05-31;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-05-26-2021-06-01;5997;0;15;Saint-Pierre-et-Miquelon
05;2021-05-27-2021-06-02;5997;0;16;Saint-Pierre-et-Miquelon
05;2021-05-28-2021-06-03;5997;0;14;Saint-Pierre-et-Miquelon
05;2021-05-29-2021-06-04;5997;0;17;Saint-Pierre-et-Miquelon
05;2021-05-30-2021-06-05;5997;0;15;Saint-Pierre-et-Miquelon
05;2021-05-31-2021-06-06;5997;0;15;Saint-Pierre-et-Miquelon
05;2021-06-01-2021-06-07;5997;0;17;Saint-Pierre-et-Miquelon
05;2021-06-02-2021-06-08;5997;0;21;Saint-Pierre-et-Miquelon
05;2021-06-03-2021-06-09;5997;0;23;Saint-Pierre-et-Miquelon
05;2021-06-04-2021-06-10;5997;0;22;Saint-Pierre-et-Miquelon
05;2021-06-05-2021-06-11;5997;0;19;Saint-Pierre-et-Miquelon
05;2021-06-06-2021-06-12;5997;0;19;Saint-Pierre-et-Miquelon
05;2021-06-07-2021-06-13;5997;0;19;Saint-Pierre-et-Miquelon
05;2021-06-08-2021-06-14;5997;0;21;Saint-Pierre-et-Miquelon
05;2021-06-09-2021-06-15;5997;0;28;Saint-Pierre-et-Miquelon
05;2021-06-10-2021-06-16;5997;0;27;Saint-Pierre-et-Miquelon
05;2021-06-11-2021-06-17;5997;0;33;Saint-Pierre-et-Miquelon
05;2021-06-12-2021-06-18;5997;0;44;Saint-Pierre-et-Miquelon
05;2021-06-13-2021-06-19;5997;0;55;Saint-Pierre-et-Miquelon
05;2021-06-14-2021-06-20;5997;0;58;Saint-Pierre-et-Miquelon
05;2021-06-15-2021-06-21;5997;0;61;Saint-Pierre-et-Miquelon
05;2021-06-16-2021-06-22;5997;0;57;Saint-Pierre-et-Miquelon
05;2021-06-17-2021-06-23;5997;0;57;Saint-Pierre-et-Miquelon
05;2021-06-18-2021-06-24;5997;0;55;Saint-Pierre-et-Miquelon
05;2021-06-19-2021-06-25;5997;0;46;Saint-Pierre-et-Miquelon
05;2021-06-20-2021-06-26;5997;0;43;Saint-Pierre-et-Miquelon
05;2021-06-21-2021-06-27;5997;0;40;Saint-Pierre-et-Miquelon
05;2021-06-22-2021-06-28;5997;0;33;Saint-Pierre-et-Miquelon
05;2021-06-23-2021-06-29;5997;0;30;Saint-Pierre-et-Miquelon
05;2021-06-24-2021-06-30;5997;0;41;Saint-Pierre-et-Miquelon
05;2021-06-25-2021-07-01;5997;0;40;Saint-Pierre-et-Miquelon
05;2021-06-26-2021-07-02;5997;0;44;Saint-Pierre-et-Miquelon
05;2021-06-27-2021-07-03;5997;0;42;Saint-Pierre-et-Miquelon
05;2021-06-28-2021-07-04;5997;0;42;Saint-Pierre-et-Miquelon
05;2021-06-29-2021-07-05;5997;0;46;Saint-Pierre-et-Miquelon
05;2021-06-30-2021-07-06;5997;0;50;Saint-Pierre-et-Miquelon
05;2021-07-01-2021-07-07;5997;0;42;Saint-Pierre-et-Miquelon
05;2021-07-02-2021-07-08;5997;0;46;Saint-Pierre-et-Miquelon
05;2021-07-03-2021-07-09;5997;1;51;Saint-Pierre-et-Miquelon
05;2021-07-04-2021-07-10;5997;1;60;Saint-Pierre-et-Miquelon
05;2021-07-05-2021-07-11;5997;1;60;Saint-Pierre-et-Miquelon
05;2021-07-06-2021-07-12;5997;1;62;Saint-Pierre-et-Miquelon
05;2021-07-07-2021-07-13;5997;1;66;Saint-Pierre-et-Miquelon
05;2021-07-08-2021-07-14;5997;1;62;Saint-Pierre-et-Miquelon
05;2021-07-09-2021-07-15;5997;1;55;Saint-Pierre-et-Miquelon
05;2021-07-10-2021-07-16;5997;0;57;Saint-Pierre-et-Miquelon
05;2021-07-11-2021-07-17;5997;0;62;Saint-Pierre-et-Miquelon
05;2021-07-12-2021-07-18;5997;0;63;Saint-Pierre-et-Miquelon
05;2021-07-13-2021-07-19;5997;0;61;Saint-Pierre-et-Miquelon
05;2021-07-14-2021-07-20;5997;1;58;Saint-Pierre-et-Miquelon
05;2021-07-15-2021-07-21;5997;1;58;Saint-Pierre-et-Miquelon
05;2021-07-16-2021-07-22;5997;1;56;Saint-Pierre-et-Miquelon
05;2021-07-17-2021-07-23;5997;1;60;Saint-Pierre-et-Miquelon
05;2021-07-18-2021-07-24;5997;1;56;Saint-Pierre-et-Miquelon
05;2021-07-19-2021-07-25;5997;1;55;Saint-Pierre-et-Miquelon
05;2021-07-20-2021-07-26;5997;2;59;Saint-Pierre-et-Miquelon
05;2021-07-21-2021-07-27;5997;1;55;Saint-Pierre-et-Miquelon
