reg;semaine_glissante;pop;P;T;nom_region
07;2021-01-24-2021-01-30;9961;49;1526;Saint-Barthélemy
07;2021-01-25-2021-01-31;9961;48;1521;Saint-Barthélemy
07;2021-01-26-2021-02-01;9961;56;1609;Saint-Barthélemy
07;2021-01-27-2021-02-02;9961;51;1615;Saint-Barthélemy
07;2021-01-28-2021-02-03;9961;54;1649;Saint-Barthélemy
07;2021-01-29-2021-02-04;9961;54;1615;Saint-Barthélemy
07;2021-01-30-2021-02-05;9961;60;1652;Saint-Barthélemy
07;2021-01-31-2021-02-06;9961;56;1597;Saint-Barthélemy
07;2021-02-01-2021-02-07;9961;57;1597;Saint-Barthélemy
07;2021-02-02-2021-02-08;9961;53;1609;Saint-Barthélemy
07;2021-02-03-2021-02-09;9961;51;1532;Saint-Barthélemy
07;2021-02-04-2021-02-10;9961;56;1442;Saint-Barthélemy
07;2021-02-05-2021-02-11;9961;54;1437;Saint-Barthélemy
07;2021-02-06-2021-02-12;9961;47;1296;Saint-Barthélemy
07;2021-02-07-2021-02-13;9961;48;1270;Saint-Barthélemy
07;2021-02-08-2021-02-14;9961;47;1268;Saint-Barthélemy
07;2021-02-09-2021-02-15;9961;43;1151;Saint-Barthélemy
07;2021-02-10-2021-02-16;9961;40;1043;Saint-Barthélemy
07;2021-02-11-2021-02-17;9961;42;1095;Saint-Barthélemy
07;2021-02-12-2021-02-18;9961;48;965;Saint-Barthélemy
07;2021-02-13-2021-02-19;9961;56;1054;Saint-Barthélemy
07;2021-02-14-2021-02-20;9961;61;1048;Saint-Barthélemy
07;2021-02-15-2021-02-21;9961;63;1047;Saint-Barthélemy
07;2021-02-16-2021-02-22;9961;74;1107;Saint-Barthélemy
07;2021-02-17-2021-02-23;9961;80;1123;Saint-Barthélemy
07;2021-02-18-2021-02-24;9961;73;1061;Saint-Barthélemy
07;2021-02-19-2021-02-25;9961;71;1174;Saint-Barthélemy
07;2021-02-20-2021-02-26;9961;70;1166;Saint-Barthélemy
07;2021-02-21-2021-02-27;9961;63;1161;Saint-Barthélemy
07;2021-02-22-2021-02-28;9961;62;1178;Saint-Barthélemy
07;2021-02-23-2021-03-01;9961;56;1220;Saint-Barthélemy
07;2021-02-24-2021-03-02;9961;58;1229;Saint-Barthélemy
07;2021-02-25-2021-03-03;9961;59;1189;Saint-Barthélemy
07;2021-02-26-2021-03-04;9961;60;1088;Saint-Barthélemy
07;2021-02-27-2021-03-05;9961;56;1028;Saint-Barthélemy
07;2021-02-28-2021-03-06;9961;58;1047;Saint-Barthélemy
07;2021-03-01-2021-03-07;9961;58;1030;Saint-Barthélemy
07;2021-03-02-2021-03-08;9961;63;998;Saint-Barthélemy
07;2021-03-03-2021-03-09;9961;57;1005;Saint-Barthélemy
07;2021-03-04-2021-03-10;9961;57;1023;Saint-Barthélemy
07;2021-03-05-2021-03-11;9961;55;1098;Saint-Barthélemy
07;2021-03-06-2021-03-12;9961;55;1160;Saint-Barthélemy
07;2021-03-07-2021-03-13;9961;55;1209;Saint-Barthélemy
07;2021-03-08-2021-03-14;9961;56;1218;Saint-Barthélemy
07;2021-03-09-2021-03-15;9961;54;1228;Saint-Barthélemy
07;2021-03-10-2021-03-16;9961;68;1262;Saint-Barthélemy
07;2021-03-11-2021-03-17;9961;73;1263;Saint-Barthélemy
07;2021-03-12-2021-03-18;9961;76;1182;Saint-Barthélemy
07;2021-03-13-2021-03-19;9961;82;1128;Saint-Barthélemy
07;2021-03-14-2021-03-20;9961;84;1089;Saint-Barthélemy
07;2021-03-15-2021-03-21;9961;85;1086;Saint-Barthélemy
07;2021-03-16-2021-03-22;9961;90;1116;Saint-Barthélemy
07;2021-03-17-2021-03-23;9961;79;1136;Saint-Barthélemy
07;2021-03-18-2021-03-24;9961;70;1152;Saint-Barthélemy
07;2021-03-19-2021-03-25;9961;64;1225;Saint-Barthélemy
07;2021-03-20-2021-03-26;9961;61;1277;Saint-Barthélemy
07;2021-03-21-2021-03-27;9961;58;1231;Saint-Barthélemy
07;2021-03-22-2021-03-28;9961;55;1220;Saint-Barthélemy
07;2021-03-23-2021-03-29;9961;41;1083;Saint-Barthélemy
